Drop Information	Freeze Temperature	Diameter (microns)
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.50	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.50	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.50	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.50	39.35
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.50	39.37
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.50	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.50	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.50	41.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.50	43.58
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.50	43.58
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.50	43.58
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.48	30.87
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.48	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.48	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.45	32.89
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.45	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.45	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.42	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.40	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.40	30.35
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.40	38.31
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.40	27.24
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.40	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.40	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.40	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.40	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.40	37.16
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.40	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.40	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.40	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.40	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.40	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.40	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.40	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.40	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.40	42.83
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.40	46.30
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.40	46.30
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.37	32.87
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.37	29.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.37	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.35	27.24
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.35	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.35	29.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.35	29.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.33	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.33	37.91
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.33	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.33	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.33	39.07
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.33	39.38
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.33	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.32	29.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.32	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.30	29.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.30	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-23.30	36.44
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-23.30	42.26
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.30	27.24
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.30	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.30	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.30	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.30	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.30	49.03
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.30	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.30	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.30	54.48
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.25	40.55
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.25	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.25	37.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.25	39.83
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.20	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.20	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.20	39.36
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.20	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.20	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.20	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.20	37.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.20	37.95
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.20	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.20	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.20	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.20	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.20	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.20	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.20	42.04
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.20	43.58
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.20	44.48
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.20	49.03
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.15	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.15	39.30
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-23.10	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-23.10	37.06
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.10	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.10	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.10	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.10	48.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.08	29.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.05	41.02
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.03	37.76
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.03	39.28
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.03	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.03	46.30
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.02	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.02	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-23.00	33.28
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.00	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.00	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.00	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.00	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.00	42.66
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-23.00	43.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-22.90	35.38
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-22.90	37.44
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.88	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-22.87	29.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.87	36.83
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.87	38.88
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.87	39.29
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.87	39.37
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.87	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.87	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.87	43.58
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.83	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.83	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.82	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.82	37.31
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.82	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.82	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.82	46.30
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.80	38.53
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.80	39.72
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.80	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-22.75	36.06
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.70	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.63	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.63	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.60	32.81
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.60	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.60	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.60	39.77
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.60	40.48
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.60	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-22.57	39.83
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-22.53	34.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.50	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.50	49.03
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.45	46.30
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-22.43	34.37
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-22.43	35.42
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-22.43	35.57
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-22.43	35.90
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-22.43	36.65
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-22.43	36.85
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-22.43	37.27
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-22.43	37.36
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-22.43	37.36
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-22.43	37.54
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-22.43	38.81
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-22.43	39.24
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-22.43	39.40
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-22.43	39.44
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-22.43	39.90
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-22.43	39.94
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-22.42	34.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-22.40	42.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.40	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.40	43.58
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.35	39.24
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.35	39.45
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-22.34	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.30	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.30	37.35
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.30	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-22.27	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.17	43.58
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.15	37.17
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.15	43.58
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-22.07	49.03
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.00	24.51
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-22.00	37.79
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-21.90	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-21.70	29.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-21.33	34.57
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-21.30	32.92
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-21.30	39.32
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-21.20	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-12_25_15.avi	-21.00	36.71
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-20.95	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-20.92	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-20.73	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-13_50_32.avi	-20.73	43.58
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-11_12_42.avi	-20.56	36.24
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20160119\ATD IN study-19_01_2016-10_28_56.avi	-20.54	40.86
